Id,In_Degree,Out_Degree,Degree,year_copy,Case_ID
7692,0,5,5,1894,"[153, 39]"
7693,3,7,10,1964,"[376, 169]"
7694,7,42,49,1989,"[492, 361]"
7696,3,6,9,1889,"[132, 260]"
7697,13,31,44,1975,"[421, 616]"
7698,7,11,18,1891,"[139, 663]"
7699,6,11,17,1909,"[215, 252]"
7700,71,72,143,1948,"[333, 507]"
7702,9,4,13,1903,"[187, 491]"
7703,0,0,0,1964,"[376, 784]"
7704,2,0,2,1924,"[266, 182]"
7705,0,5,5,1937,"[301, 385]"
7706,30,19,49,1964,"[377, 218]"
7708,4,6,10,1890,"[134, 361]"
7709,3,10,13,1924,"[264, 440]"
7710,8,3,11,1900,"[176, 484]"
7711,4,4,8,1910,"[219, 44]"
7714,0,2,2,1889,"[131, 65]"
7715,0,0,0,1937,"[300, 50]"
7717,0,0,0,1958,"[356, 368]"
7718,11,30,41,1994,"[511, 738]"
7720,7,8,15,1951,"[340, 419]"
7721,6,12,18,1920,"[254, 380]"
7722,0,0,0,1945,"[325, 317]"
7723,12,23,35,1940,"[308, 415]"
7724,4,6,10,1892,"[144, 41]"
7727,15,34,49,1986,"[479, 238]"
7728,0,0,0,1981,"[449, 1096]"
7729,0,0,0,1921,"[255, 170]"
7730,17,40,57,1953,"[344, 298]"
7731,6,7,13,1962,"[369, 84]"
7732,13,14,27,1963,"[372, 528]"
7733,0,0,0,1967,"[386, 349]"
7734,7,3,10,1885,"[114, 133]"
7735,3,18,21,1923,"[261, 149]"
7736,0,0,0,2012,"[565, 63]"
7737,0,0,0,1981,"[450, 1012]"
7738,10,8,18,1894,"[153, 692]"
7740,23,4,27,1941,"[312, 270]"
7742,2,12,14,1914,"[235, 380]"
7743,1,0,1,1963,"[375, 75]"
7744,21,21,42,1977,"[430, 462]"
7746,0,4,4,2003,"[538, 691]"
7747,0,6,6,1951,"[340, 336]"
7748,24,105,129,1986,"[475, 412]"
7749,3,11,14,1931,"[282, 493]"
7750,23,19,42,1996,"[518, 1]"
7752,12,1,13,1884,"[110, 97]"
7753,0,0,0,1889,"[132, 460]"
7754,20,63,83,1960,"[363, 420]"
7755,6,28,34,1936,"[297, 88]"
7756,0,0,0,1964,"[377, 407]"
7757,14,3,17,1939,"[308, 241]"
7758,11,4,15,1923,"[263, 326]"
7759,0,0,0,1985,"[473, 916]"
7762,0,14,14,2011,"[564, 1533]"
7763,4,3,7,1892,"[144, 640]"
7764,1,0,1,1966,"[384, 155]"
7765,3,1,4,1922,"[258, 268]"
7766,12,49,61,1996,"[518, 515]"
7767,0,0,0,1976,"[424, 947]"
7768,5,9,14,1968,"[390, 238]"
7769,0,0,0,1982,"[459, 884]"
7770,20,39,59,1944,"[322, 174]"
7771,3,11,14,1901,"[182, 595]"
7772,2,1,3,1928,"[276, 303]"
7773,9,20,29,1905,"[197, 516]"
7774,4,0,4,1884,"[110, 321]"
7775,4,6,10,1893,"[147, 500]"
7776,2,2,4,1888,"[127, 579]"
7778,0,0,0,1970,"[400, 2]"
7780,26,57,83,1930,"[281, 673]"
7781,15,37,52,1967,"[385, 511]"
7782,30,30,60,1995,"[515, 1]"
7784,0,0,0,1973,"[412, 909]"
7785,12,6,18,1914,"[232, 399]"
7786,2,5,7,1938,"[303, 297]"
7788,10,4,14,1937,"[301, 402]"
7789,12,39,51,1992,"[504, 71]"
7790,2,7,9,1958,"[358, 59]"
7791,23,40,63,1914,"[234, 385]"
7792,21,98,119,1963,"[373, 427]"
7795,0,0,0,1968,"[392, 649]"
7797,6,16,22,1993,"[507, 380]"
7798,1,0,1,1962,"[369, 423]"
7799,3,45,48,1999,"[527, 581]"
7800,1,6,7,1913,"[228, 705]"
7801,1,0,1,1968,"[390, 338]"
7803,5,6,11,1921,"[256, 226]"
7804,6,35,41,1990,"[498, 146]"
7805,11,23,34,1982,"[456, 615]"
7806,1,0,1,1984,"[465, 1109]"
7807,0,0,0,1935,"[294, 116]"
7808,0,0,0,1986,"[475, 1039]"
7809,11,39,50,1933,"[290, 202]"
7812,1,3,4,1913,"[230, 98]"
7813,28,30,58,1914,"[232, 576]"
7815,0,32,32,1973,"[410, 52]"
7816,7,5,12,1892,"[146, 153]"
7817,4,2,6,1890,"[135, 237]"
7818,3,29,32,2002,"[536, 101]"
7819,6,11,17,1890,"[133, 30]"
7821,29,13,42,1897,"[166, 648]"
7822,2,8,10,1915,"[238, 148]"
7823,3,25,28,1985,"[472, 372]"
7824,1,9,10,1944,"[322, 398]"
7825,2,31,33,2008,"[553, 591]"
7826,8,18,26,1984,"[465, 848]"
7828,2,1,3,1910,"[218, 129]"
7829,1,3,4,1901,"[180, 250]"
7831,3,6,9,1914,"[235, 133]"
7833,18,17,35,1944,"[322, 232]"
7834,0,0,0,1973,"[414, 955]"
7835,12,38,50,1938,"[303, 453]"
7836,1,31,32,1996,"[518, 231]"
7837,6,20,26,1979,"[444, 212]"
7840,269,0,269,1952,"[344, 1]"
7841,4,18,22,1944,"[322, 363]"
7842,0,0,0,2014,"[573, 301]"
7843,11,6,17,1894,"[152, 539]"
7846,15,8,23,1899,"[173, 540]"
7847,24,12,36,1952,"[343, 451]"
7848,0,0,0,1995,"[516, 1301]"
7849,7,26,33,1915,"[236, 531]"
7852,10,72,82,1961,"[366, 316]"
7855,0,21,21,1913,"[227, 456]"
7856,3,12,15,1934,"[291, 272]"
7857,46,33,79,1902,"[184, 540]"
7858,0,0,0,1945,"[325, 882]"
7859,3,0,3,1885,"[113, 128]"
7860,21,6,27,1998,"[523, 75]"
7861,2,7,9,1895,"[160, 149]"
7862,208,10,218,1956,"[351, 1]"
7863,0,0,0,1966,"[383, 412]"
7864,0,0,0,1967,"[389, 214]"
7865,27,50,77,1984,"[465, 668]"
7866,5,48,53,1947,"[331, 70]"
7867,3,5,8,1938,"[302, 490]"
7869,9,6,15,1926,"[269, 443]"
7870,11,49,60,1984,"[467, 883]"
7871,4,0,4,1917,"[243, 46]"
7872,13,7,20,1893,"[149, 30]"
7874,2,0,2,1963,"[375, 25]"
7875,0,0,0,2009,"[555, 350]"
7876,0,0,0,1896,"[162, 498]"
7878,0,0,0,1888,"[128, 488]"
7879,11,5,16,1924,"[265, 472]"
7880,7,10,17,1893,"[147, 375]"
7881,2,27,29,2006,"[547, 715]"
7882,16,2,18,1888,"[128, 129]"
7883,13,18,31,1946,"[327, 251]"
7884,11,9,20,1919,"[250, 135]"
7885,4,5,9,1895,"[158, 36]"
7886,1,0,1,1938,"[304, 544]"
7889,0,0,0,1888,"[124, 56]"
7890,2,5,7,1910,"[218, 551]"
7891,3,20,23,1998,"[523, 751]"
7892,10,46,56,1990,"[494, 433]"
7893,17,18,35,1973,"[409, 322]"
7894,3,11,14,1896,"[161, 434]"
7895,7,4,11,1927,"[275, 66]"
7896,0,2,2,1910,"[218, 272]"
7897,8,6,14,1904,"[194, 240]"
7898,9,15,24,1926,"[272, 306]"
7899,0,0,0,1885,"[115, 221]"
7901,0,0,0,1914,"[232, 292]"
7902,1,4,5,1973,"[412, 640]"
7903,4,15,19,1991,"[498, 517]"
7904,0,0,0,1973,"[414, 898]"
7905,0,0,0,1964,"[379, 131]"
7906,2,2,4,1926,"[271, 603]"
7907,1,5,6,1901,"[180, 59]"
7908,14,28,42,1987,"[482, 496]"
7909,7,40,47,1893,"[148, 31]"
7910,0,0,0,1967,"[389, 20]"
7911,0,0,0,1975,"[420, 28]"
7912,1,4,5,2002,"[537, 36]"
7913,0,3,3,1893,"[150, 159]"
7914,2,0,2,1965,"[379, 684]"
7916,3,5,8,1915,"[236, 194]"
7917,8,35,43,1979,"[439, 572]"
7919,14,43,57,1989,"[491, 524]"
7922,32,32,64,1932,"[286, 165]"
7923,51,4,55,1944,"[321, 321]"
7924,5,8,13,1901,"[180, 536]"
7925,10,18,28,1991,"[500, 478]"
7926,3,6,9,1940,"[310, 419]"
7927,10,58,68,1991,"[499, 621]"
7929,7,27,34,1990,"[495, 676]"
7930,3,21,24,1993,"[507, 349]"
7931,31,22,53,1895,"[156, 518]"
7933,0,0,0,1966,"[385, 15]"
7935,0,0,0,1894,"[154, 520]"
7936,2,1,3,1912,"[222, 538]"
7937,3,0,3,1889,"[129, 178]"
7938,4,12,16,1892,"[143, 18]"
7939,3,5,8,1919,"[248, 525]"
7940,8,48,56,1994,"[512, 687]"
7941,3,3,6,1968,"[391, 352]"
7942,4,18,22,1906,"[200, 341]"
7943,1,1,2,1910,"[217, 586]"
7944,24,46,70,1982,"[456, 273]"
7945,2,25,27,1993,"[508, 366]"
7946,6,1,7,1912,"[223, 268]"
7947,0,0,0,1959,"[358, 642]"
7950,3,3,6,1964,"[376, 203]"
7951,9,1,10,1882,"[106, 265]"
7952,7,7,14,1978,"[439, 14]"
7953,0,2,2,1903,"[191, 247]"
7954,0,0,0,1892,"[144, 581]"
7956,25,26,51,2000,"[530, 466]"
7957,20,64,84,1985,"[469, 387]"
7958,12,104,116,1942,"[315, 203]"
7959,4,10,14,1916,"[240, 127]"
7962,2,2,4,1889,"[129, 387]"
7963,0,0,0,1888,"[124, 161]"
7964,9,52,61,1953,"[345, 571]"
7965,1,0,1,1900,"[176, 58]"
7966,1,4,5,1901,"[180, 199]"
7967,2,1,3,1908,"[211, 429]"
7968,23,8,31,1906,"[203, 390]"
7970,40,225,265,1984,"[465, 89]"
7971,0,11,11,2009,"[556, 624]"
7972,11,22,33,1985,"[474, 121]"
7973,0,0,0,1900,"[178, 150]"
7974,0,5,5,1980,"[448, 1335]"
7975,1,0,1,1972,"[405, 1205]"
7976,10,14,24,1932,"[287, 430]"
7978,0,7,7,1909,"[212, 159]"
7979,0,0,0,1973,"[414, 961]"
7980,8,8,16,1918,"[246, 88]"
7981,0,0,0,1959,"[358, 306]"
7984,1,2,3,1894,"[155, 434]"
7986,0,0,0,1990,"[498, 912]"
7987,2,6,8,1915,"[236, 58]"
7988,19,24,43,1930,"[280, 338]"
7989,0,0,0,1986,"[479, 966]"
7990,8,6,14,1899,"[173, 624]"
7993,0,0,0,1908,"[208, 59]"
7995,16,21,37,1996,"[517, 806]"
7996,8,2,10,1942,"[317, 192]"
7998,17,6,23,1903,"[190, 316]"
7999,14,14,28,1927,"[272, 693]"
8000,6,1,7,1889,"[132, 192]"
8001,53,85,138,1926,"[272, 52]"
8003,0,0,0,1958,"[357, 348]"
8004,3,6,9,1913,"[231, 274]"
8005,0,0,0,1923,"[263, 14]"
8007,1,0,1,1923,"[263, 683]"
8008,17,69,86,1980,"[445, 55]"
8009,5,18,23,1981,"[452, 714]"
8010,0,2,2,1964,"[377, 161]"
8012,5,3,8,1912,"[222, 325]"
8013,138,2,140,1939,"[308, 147]"
8017,6,1,7,1890,"[137, 157]"
8019,8,7,15,1908,"[209, 108]"
8020,0,0,0,1892,"[144, 209]"
8021,0,1,1,1887,"[123, 117]"
8022,1,13,14,1998,"[523, 866]"
8023,3,2,5,1884,"[111, 542]"
8025,10,20,30,1931,"[283, 291]"
8026,1,2,3,1890,"[137, 355]"
8027,4,11,15,1924,"[264, 403]"
8030,3,7,10,1951,"[342, 19]"
8031,7,4,11,1917,"[242, 350]"
8032,12,24,36,1958,"[357, 275]"
8033,9,47,56,1934,"[291, 619]"
8035,4,2,6,1930,"[282, 127]"
8036,0,27,27,1935,"[295, 396]"
8037,2,0,2,1966,"[385, 982]"
8038,0,4,4,1970,"[399, 510]"
8039,0,0,0,1968,"[391, 600]"
8040,60,27,87,1983,"[464, 16]"
8042,11,12,23,1915,"[239, 199]"
8043,0,1,1,1888,"[124, 370]"
8044,0,5,5,1957,"[355, 20]"
8045,17,8,25,1920,"[253, 233]"
8046,4,30,34,1979,"[440, 59]"
8047,22,26,48,1935,"[294, 608]"
8048,0,0,0,1975,"[423, 960]"
8050,3,15,18,1975,"[423, 48]"
8052,1,1,2,1891,"[140, 177]"
8053,4,6,10,1915,"[237, 276]"
8054,1,3,4,1997,"[520, 953]"
8055,99,54,153,1967,"[386, 18]"
8056,3,7,10,1942,"[317, 95]"
8057,2,5,7,1918,"[248, 154]"
8059,8,25,33,1990,"[494, 26]"
8064,78,11,89,1987,"[483, 1]"
8065,0,0,0,1963,"[374, 508]"
8066,15,9,24,1957,"[355, 220]"
8068,8,7,15,1903,"[188, 605]"
8069,0,0,0,1981,"[454, 1010]"
8071,0,0,0,1965,"[379, 644]"
8072,4,7,11,1917,"[243, 166]"
8073,28,12,40,1898,"[170, 438]"
8074,1,9,10,1994,"[512, 136]"
8075,15,67,82,1982,"[456, 742]"
8076,4,6,10,1890,"[134, 206]"
8078,35,22,57,1974,"[414, 488]"
8079,0,0,0,1976,"[423, 403]"
8080,9,9,18,1903,"[190, 147]"
8081,0,11,11,1942,"[316, 69]"
8082,8,23,31,1985,"[470, 166]"
8083,4,3,7,1913,"[228, 433]"
8084,6,25,31,1983,"[462, 476]"
8086,32,38,70,1972,"[407, 163]"
8087,2,9,11,1998,"[523, 65]"
8088,0,9,9,1913,"[231, 150]"
8090,2,6,8,1887,"[120, 354]"
8091,11,67,78,1989,"[490, 163]"
8092,10,40,50,1929,"[279, 218]"
8093,1,5,6,1924,"[264, 563]"
8094,1,0,1,1987,"[481, 735]"
8095,5,32,37,1954,"[347, 409]"
8098,2,0,2,1888,"[127, 597]"
8100,3,30,33,1996,"[518, 37]"
8102,0,0,0,1924,"[266, 298]"
8104,3,2,5,1887,"[123, 182]"
8106,0,0,0,1900,"[179, 100]"
8108,4,1,5,1935,"[296, 374]"
8110,1,0,1,1895,"[158, 267]"
8112,0,0,0,1980,"[448, 1301]"
8113,10,57,67,1979,"[442, 653]"
8114,4,6,10,1905,"[196, 115]"
8115,1,0,1,1886,"[119, 526]"
8116,0,3,3,1908,"[209, 393]"
8117,1,0,1,1983,"[464, 904]"
8118,0,2,2,1936,"[297, 198]"
8119,3,4,7,1983,"[460, 766]"
8120,0,7,7,2011,"[564, 10876]"
8121,2,3,5,1916,"[241, 181]"
8122,5,19,24,1984,"[464, 154]"
8123,3,8,11,1896,"[164, 179]"
8124,0,0,0,1966,"[385, 21]"
8126,0,0,0,1895,"[156, 485]"
8127,5,3,8,1891,"[138, 501]"
8128,3,1,4,1967,"[386, 542]"
8129,8,16,24,1921,"[256, 368]"
8130,14,25,39,1914,"[232, 78]"
8131,0,6,6,1961,"[365, 160]"
8132,29,30,59,1942,"[317, 249]"
8133,0,0,0,1968,"[391, 364]"
8135,0,0,0,1918,"[246, 498]"
8136,1,11,12,1905,"[199, 335]"
8137,0,0,0,1963,"[373, 378]"
8139,17,25,42,1904,"[195, 65]"
8140,9,3,12,1903,"[190, 340]"
8142,20,13,33,1903,"[189, 71]"
8143,10,21,31,1887,"[120, 747]"
8145,2,23,25,1995,"[514, 749]"
8146,4,9,13,1903,"[187, 585]"
8147,2,6,8,1896,"[161, 85]"
8149,8,4,12,1887,"[122, 522]"
8150,0,0,0,1963,"[375, 49]"
8151,4,13,17,1891,"[139, 684]"
8152,1,6,7,1887,"[120, 412]"
8153,8,1,9,1887,"[121, 522]"
8155,0,0,0,2012,"[565, 704]"
8156,205,0,205,1886,"[116, 616]"
8157,6,38,44,1936,"[297, 167]"
8158,0,0,0,1925,"[268, 607]"
8159,7,11,18,1914,"[233, 211]"
8161,3,2,5,1968,"[390, 222]"
8163,14,49,63,1933,"[288, 476]"
8164,7,4,11,1887,"[120, 778]"
8165,6,0,6,1924,"[266, 355]"
8167,24,15,39,1904,"[195, 138]"
8168,6,17,23,1938,"[303, 545]"
8169,9,8,17,1918,"[246, 335]"
8170,9,16,25,1912,"[226, 102]"
8174,3,0,3,1969,"[396, 57]"
8175,6,4,10,1933,"[290, 354]"
8177,17,21,38,1887,"[120, 678]"
8178,3,0,3,1948,"[335, 329]"
8179,2,6,8,1972,"[405, 699]"
8181,0,5,5,2001,"[531, 425]"
8182,3,13,16,1919,"[251, 54]"
8183,1,1,2,1885,"[114, 453]"
8184,30,213,243,1962,"[370, 530]"
8185,1,1,2,1960,"[364, 500]"
8186,1,0,1,1969,"[393, 1053]"
8187,0,0,0,1981,"[450, 381]"
8189,4,13,17,1992,"[503, 329]"
8191,4,2,6,1885,"[115, 505]"
8193,18,15,33,1895,"[158, 98]"
8195,3,2,5,1886,"[117, 621]"
8196,0,0,0,1885,"[112, 676]"
8197,2,0,2,1961,"[367, 909]"
8198,10,30,40,1985,"[473, 159]"
8200,0,0,0,1971,"[400, 350]"
8201,0,11,11,2009,"[555, 160]"
8202,0,0,0,1964,"[378, 552]"
8203,30,66,96,1979,"[444, 164]"
8204,1,2,3,1928,"[276, 284]"
8205,24,92,116,1983,"[460, 575]"
8206,3,38,41,1985,"[473, 753]"
8207,2,12,14,1928,"[277, 213]"
8209,0,0,0,1937,"[300, 637]"
8212,0,0,0,1968,"[392, 305]"
8213,5,9,14,1927,"[273, 326]"
8215,8,8,16,1974,"[416, 861]"
8216,4,8,12,1919,"[248, 501]"
8217,7,1,8,1919,"[249, 174]"
8218,10,5,15,1936,"[297, 251]"
8220,0,0,0,1958,"[358, 41]"
8221,4,0,4,1919,"[249, 451]"
8222,1,0,1,1896,"[164, 42]"
8224,2,28,30,1981,"[454, 46]"
8225,2,18,20,1906,"[202, 295]"
8226,23,18,41,1915,"[235, 571]"
8227,4,11,15,1988,"[486, 531]"
8228,12,4,16,1902,"[184, 199]"
8229,1,9,10,1885,"[113, 97]"
8230,2,0,2,1894,"[152, 157]"
8231,1,3,4,1908,"[209, 358]"
8232,8,17,25,1950,"[338, 665]"
8234,0,0,0,1982,"[459, 1044]"
8235,0,0,0,1982,"[459, 917]"
8237,4,3,7,1916,"[240, 620]"
8238,8,5,13,1886,"[117, 554]"
8239,3,13,16,1893,"[149, 122]"
8241,15,75,90,1983,"[463, 783]"
8242,7,29,36,2001,"[533, 656]"
8243,0,12,12,2009,"[555, 438]"
8244,7,21,28,1997,"[519, 316]"
8246,5,27,32,1920,"[251, 233]"
8247,6,2,8,1900,"[175, 635]"
8249,0,0,0,1976,"[424, 1313]"
8250,6,48,54,1997,"[519, 278]"
8251,1,0,1,1983,"[463, 1301]"
8254,3,9,12,1894,"[152, 200]"
8255,8,5,13,1894,"[152, 505]"
8256,1,1,2,1900,"[179, 395]"
8257,5,16,21,1923,"[263, 188]"
8258,14,36,50,1958,"[356, 634]"
8259,9,58,67,1990,"[497, 836]"
8260,13,6,19,1960,"[361, 288]"
8262,3,13,16,1926,"[270, 512]"
8263,23,24,47,1963,"[371, 555]"
8264,0,0,0,1907,"[204, 320]"
8265,1,1,2,1918,"[248, 65]"
8266,23,14,37,1956,"[350, 124]"
8267,12,8,20,1899,"[173, 276]"
8269,14,3,17,1910,"[218, 173]"
8271,2,2,4,1895,"[160, 128]"
8272,0,19,19,2011,"[564, 993]"
8273,0,0,0,1967,"[386, 481]"
8274,0,15,15,1961,"[366, 293]"
8275,19,22,41,1984,"[467, 69]"
8276,2,0,2,1927,"[275, 499]"
8277,9,8,17,1904,"[192, 21]"
8278,0,0,0,1983,"[460, 1093]"
8279,12,8,20,1946,"[326, 630]"
8280,34,5,39,1897,"[166, 269]"
8285,9,27,36,1900,"[176, 28]"
8286,20,22,42,1938,"[304, 518]"
8287,4,15,19,2002,"[535, 125]"
8288,1,7,8,1932,"[284, 338]"
8289,20,13,33,1977,"[429, 338]"
8290,0,7,7,1912,"[223, 560]"
8291,0,0,0,1910,"[218, 572]"
8292,8,19,27,1941,"[313, 62]"
8293,2,3,5,1973,"[410, 679]"
8294,7,2,9,1914,"[232, 165]"
8295,9,7,16,1984,"[465, 75]"
8296,3,0,3,1890,"[133, 156]"
8297,7,5,12,1891,"[140, 240]"
8298,0,0,0,1961,"[368, 143]"
8300,2,3,5,1909,"[212, 397]"
8301,32,7,39,1896,"[162, 613]"
8302,1,1,2,1906,"[203, 496]"
8304,0,0,0,1883,"[108, 522]"
8305,7,37,44,1990,"[493, 411]"
8306,1,2,3,1912,"[223, 376]"
8307,1,7,8,1976,"[425, 257]"
8308,23,25,48,1979,"[442, 707]"
8309,3,2,5,1895,"[160, 319]"
8310,0,0,0,1904,"[194, 496]"
8311,1,0,1,1989,"[489, 1091]"
8312,17,25,42,1966,"[383, 53]"
8313,5,2,7,1895,"[155, 545]"
8314,0,25,25,1999,"[526, 559]"
8315,8,41,49,1990,"[496, 582]"
8316,0,0,0,1920,"[254, 280]"
8317,13,6,19,1895,"[156, 537]"
8318,9,7,16,1926,"[272, 630]"
8319,3,18,21,1993,"[507, 463]"
8320,11,21,32,1988,"[487, 250]"
8321,2,3,5,1887,"[123, 527]"
8322,1,9,10,2006,"[549, 47]"
8323,15,3,18,1907,"[207, 328]"
8324,12,11,23,1912,"[224, 649]"
8325,0,0,0,1965,"[379, 647]"
8326,0,0,0,1957,"[355, 2]"
8327,4,2,6,1891,"[140, 117]"
8329,3,11,14,1925,"[267, 126]"
8330,5,11,16,1892,"[145, 499]"
8331,23,49,72,1900,"[179, 472]"
8332,2,24,26,1988,"[487, 99]"
8334,5,0,5,1882,"[106, 99]"
8336,17,26,43,1982,"[455, 385]"
8337,22,1,23,1922,"[258, 574]"
8338,24,5,29,1893,"[148, 503]"
8339,3,0,3,1897,"[165, 483]"
8340,61,4,65,1944,"[323, 134]"
8341,2,11,13,1915,"[239, 234]"
8342,0,0,0,1960,"[362, 214]"
8343,0,0,0,1891,"[138, 525]"
8345,1,0,1,1978,"[435, 950]"
8347,18,44,62,1954,"[347, 201]"
8348,10,15,25,1965,"[382, 136]"
8349,6,22,28,1975,"[422, 49]"
8351,0,0,0,1934,"[292, 626]"
8352,6,4,10,1913,"[226, 420]"
8354,62,33,95,1946,"[327, 678]"
8355,23,4,27,1888,"[125, 190]"
8357,1,0,1,1970,"[396, 1049]"
8358,1,3,4,1886,"[118, 10]"
8363,27,3,30,1893,"[150, 138]"
8364,2,8,10,1975,"[419, 428]"
8365,1,0,1,1978,"[435, 1000]"
8366,1,6,7,1907,"[205, 257]"
8367,0,0,0,1951,"[342, 881]"
8368,2,16,18,1931,"[284, 183]"
8370,0,5,5,2005,"[545, 596]"
8371,175,19,194,1963,"[374, 1]"
8372,12,18,30,1946,"[327, 178]"
8373,0,0,0,1968,"[391, 468]"
8374,5,12,17,1986,"[476, 253]"
8375,7,2,9,1885,"[115, 408]"
8377,3,0,3,1985,"[470, 583]"
8381,4,0,4,1887,"[121, 617]"
8382,16,48,64,1986,"[478, 109]"
8383,1,18,19,1895,"[157, 342]"
8384,0,2,2,1998,"[524, 74]"
8386,6,11,17,1909,"[213, 268]"
8388,16,79,95,1989,"[492, 573]"
8390,4,42,46,1963,"[374, 109]"
8391,0,0,0,1968,"[390, 410]"
8394,0,13,13,1922,"[258, 40]"
8395,4,7,11,1913,"[229, 102]"
8396,0,0,0,1963,"[375, 14]"
8398,95,24,119,1940,"[309, 227]"
8399,4,0,4,1898,"[170, 681]"
8401,5,3,8,1922,"[258, 374]"
8402,39,27,66,1893,"[147, 165]"
8406,267,1,268,1884,"[112, 1]"
8407,1,0,1,1989,"[493, 910]"
8409,1,0,1,1972,"[405, 908]"
8410,2,0,2,1888,"[125, 426]"
8411,4,20,24,1891,"[139, 118]"
8412,12,19,31,1894,"[153, 411]"
8417,5,5,10,1942,"[317, 188]"
8419,8,1,9,1999,"[525, 249]"
8420,2,5,7,1975,"[423, 73]"
8421,0,3,3,1909,"[211, 582]"
8424,9,12,21,1883,"[109, 341]"
8425,0,0,0,1909,"[214, 500]"
8426,2,16,18,1944,"[320, 520]"
8427,0,0,0,1965,"[380, 521]"
8428,5,6,11,1935,"[295, 295]"
8431,2,3,5,1968,"[393, 156]"
8432,0,0,0,1957,"[352, 992]"
8433,5,11,16,1923,"[261, 264]"
8434,3,2,5,1976,"[429, 118]"
8435,0,5,5,1921,"[256, 582]"
8436,2,0,2,1957,"[353, 368]"
8439,2,4,6,1915,"[239, 283]"
8440,1,1,2,1922,"[259, 150]"
8441,25,5,30,1998,"[524, 1]"
8442,12,11,23,1922,"[258, 290]"
8443,24,19,43,1957,"[353, 222]"
8444,13,46,59,1935,"[294, 629]"
8446,17,11,28,1941,"[312, 630]"
8447,9,3,12,1943,"[318, 50]"
8448,3,1,4,1892,"[144, 211]"
8451,28,15,43,1903,"[189, 86]"
8452,7,13,20,1893,"[147, 47]"
8454,9,6,15,1951,"[342, 25]"
8455,1,2,3,1913,"[228, 194]"
8457,0,0,0,1934,"[293, 525]"
8458,16,4,20,1943,"[317, 564]"
8459,7,46,53,1982,"[457, 31]"
8460,3,14,17,1923,"[263, 234]"
8464,1,0,1,1924,"[266, 379]"
8465,21,26,47,1930,"[282, 133]"
8466,1,5,6,1971,"[404, 1215]"
8467,8,2,10,1915,"[237, 625]"
8469,26,14,40,1923,"[262, 679]"
8470,1,21,22,2005,"[544, 197]"
8472,7,6,13,1919,"[248, 359]"
8474,53,55,108,1974,"[414, 338]"
8475,5,4,9,1916,"[242, 169]"
8476,10,33,43,1944,"[322, 503]"
8477,279,5,284,1920,"[253, 1]"
8478,3,1,4,1918,"[246, 388]"
8479,0,7,7,1907,"[204, 505]"
8480,0,1,1,1984,"[469, 1303]"
8482,2,1,3,1899,"[173, 116]"
8483,32,80,112,1980,"[447, 455]"
8485,1,0,1,1988,"[486, 1015]"
8486,3,7,10,1887,"[123, 267]"
8487,3,7,10,1969,"[395, 62]"
8488,2,0,2,1912,"[223, 185]"
8489,6,26,32,1977,"[429, 624]"
8490,1,5,6,1914,"[232, 413]"
8492,10,6,16,1925,"[268, 646]"
8493,14,45,59,1986,"[477, 436]"
8494,38,0,38,2003,"[540, 1]"
8495,0,0,0,1986,"[475, 1144]"
8496,25,24,49,1944,"[322, 596]"
8497,8,2,10,1905,"[196, 192]"
8498,6,20,26,1987,"[480, 102]"
8499,5,1,6,1884,"[109, 669]"
8500,0,0,0,1965,"[379, 673]"
8501,1,4,5,1897,"[164, 694]"
8502,3,0,3,1958,"[356, 43]"
8503,4,2,6,1898,"[169, 323]"
8504,14,15,29,1945,"[324, 726]"
8505,12,24,36,1980,"[444, 286]"
8506,10,47,57,1982,"[457, 596]"
8507,13,6,19,1884,"[111, 242]"
8508,17,1,18,1906,"[202, 242]"
8509,9,17,26,1931,"[283, 765]"
8510,4,6,10,1889,"[129, 506]"
8511,17,37,54,1951,"[342, 143]"
8512,0,16,16,2011,"[564, 1343]"
8513,1,0,1,1911,"[221, 533]"
8514,27,10,37,1929,"[279, 377]"
8515,1,1,2,1888,"[127, 406]"
8516,2,11,13,1941,"[311, 470]"
8517,13,4,17,1890,"[134, 22]"
8518,9,82,91,1990,"[497, 62]"
8519,3,10,13,1938,"[305, 19]"
8520,13,20,33,1987,"[481, 604]"
8521,19,13,32,1969,"[394, 542]"
8522,17,35,52,1986,"[476, 667]"
8523,2,6,8,1960,"[362, 373]"
8524,2,12,14,1985,"[471, 195]"
8525,6,16,22,1985,"[469, 256]"
8526,1,0,1,1975,"[419, 1127]"
8527,23,65,88,1976,"[424, 800]"
8529,1,0,1,1896,"[163, 56]"
8530,20,76,96,1928,"[276, 518]"
8531,0,0,0,1935,"[296, 607]"
8532,12,6,18,1978,"[438, 781]"
8533,21,8,29,1958,"[357, 93]"
8534,2,3,5,1892,"[146, 60]"
8535,30,64,94,1917,"[244, 147]"
8536,18,30,48,1922,"[260, 77]"
8537,34,13,47,1990,"[496, 1]"
8538,10,57,67,1976,"[425, 610]"
8540,3,0,3,1972,"[408, 913]"
8541,3,5,8,1917,"[244, 351]"
8542,18,2,20,1939,"[306, 110]"
8543,2,31,33,1984,"[465, 822]"
8544,4,10,14,1927,"[273, 380]"
8545,4,0,4,1900,"[177, 421]"
8548,14,3,17,1912,"[225, 264]"
8549,0,13,13,1973,"[414, 29]"
8551,25,24,49,1933,"[288, 344]"
8553,16,10,26,1890,"[134, 316]"
8554,1,0,1,1968,"[389, 574]"
